Seed,ModelName,Dataset,Strategy,CopulaRuntime,CopulaMemoryUsed,IBSUncensTime,IBSIPCWTime,IBSIPCW_CoxPHTime,IBSIndepBGTime,IBSIndepBGUWTime,IBSDepBGTime,IBSDepBGUWTime
0,rsf,gbsg,random_25,0.0,0.0,0.0078072547912597,0.0080611705780029,0.0118951797485351,0.0088117122650146,0.0088851451873779,0.0086443424224853,0.0087802410125732
0,deepsurv,gbsg,random_25,0.0,0.0,0.007617712020874,0.0079739093780517,0.0117468833923339,0.008742332458496,0.0087721347808837,0.0085437297821044,0.0087413787841796
0,mtlr,gbsg,random_25,0.0,0.0,0.0078191757202148,0.0081446170806884,0.0119240283966064,0.0087881088256835,0.0088577270507812,0.008662462234497,0.0088191032409667
0,coxph,nacd,original,0.0,0.0,0.0270121097564697,0.0270824432373046,0.0317294597625732,0.027796983718872,0.0279080867767334,0.027583360671997,0.0277652740478515
0,gbsa,nacd,original,0.0,0.0,0.0270881652832031,0.0273826122283935,0.0327353477478027,0.0278668403625488,0.0280261039733886,0.0276103019714355,0.0277655124664306
0,rsf,nacd,original,0.0,0.0,0.0269458293914794,0.02732515335083,0.0320520401000976,0.0278446674346923,0.0280680656433105,0.0277299880981445,0.0279130935668945
0,deepsurv,nacd,original,0.0,0.0,0.0278704166412353,0.0279839038848876,0.0331923961639404,0.028217077255249,0.028691291809082,0.0280883312225341,0.0283939838409423
0,mtlr,nacd,original,0.0,0.0,0.0271461009979248,0.0276334285736084,0.0330893993377685,0.0282380580902099,0.0283489227294921,0.027994155883789,0.0282299518585205
0,coxph,nacd,top_5,0.0,0.0,0.0276665687561035,0.0277562141418457,0.0347898006439209,0.0285985469818115,0.0284738540649414,0.0284140110015869,0.0284972190856933
0,gbsa,nacd,top_5,0.0,0.0,0.0276987552642822,0.0278689861297607,0.0349993705749511,0.0292062759399414,0.0290651321411132,0.0289475917816162,0.0289554595947265
0,rsf,nacd,top_5,0.0,0.0,0.0276095867156982,0.0281691551208496,0.0327134132385253,0.0287492275238037,0.0288336277008056,0.0283153057098388,0.0286381244659423
0,deepsurv,nacd,top_5,0.0,0.0,0.0268194675445556,0.0271689891815185,0.0317528247833251,0.0281026363372802,0.0281975269317626,0.0279459953308105,0.0283308029174804
0,mtlr,nacd,top_5,0.0,0.0,0.0272037982940673,0.0275611877441406,0.0312972068786621,0.0278501510620117,0.0278153419494628,0.0281567573547363,0.027982473373413
0,coxph,nacd,top_10,0.0,0.0,0.0274171829223632,0.0274610519409179,0.0323188304901123,0.0281038284301757,0.0277786254882812,0.0279488563537597,0.0281453132629394
0,gbsa,nacd,top_10,0.0,0.0,0.0271065235137939,0.0277791023254394,0.0328443050384521,0.0282094478607177,0.0281670093536376,0.028062105178833,0.0280556678771972
0,rsf,nacd,top_10,0.0,0.0,0.0270836353302001,0.0274972915649414,0.0329482555389404,0.0283117294311523,0.0283005237579345,0.0282981395721435,0.0283441543579101
0,deepsurv,nacd,top_10,0.0,0.0,0.0268402099609375,0.0272917747497558,0.0313854217529296,0.0281116962432861,0.0275812149047851,0.0273282527923584,0.0277438163757324
0,mtlr,nacd,top_10,0.0,0.0,0.0281164646148681,0.0298137664794921,0.0318577289581298,0.027968406677246,0.0284225940704345,0.028217077255249,0.0283341407775878
0,coxph,nacd,random_25,0.0,0.0,0.0278770923614501,0.0278875827789306,0.0327622890472412,0.0284533500671386,0.0287878513336181,0.0284242630004882,0.0286483764648437
0,gbsa,nacd,random_25,0.0,0.0,0.0274109840393066,0.0297126770019531,0.0322375297546386,0.0285496711730957,0.0284836292266845,0.0285215377807617,0.0284640789031982
0,rsf,nacd,random_25,0.0,0.0,0.0272302627563476,0.0278797149658203,0.0324769020080566,0.0286774635314941,0.0287635326385498,0.0283308029174804,0.0286660194396972
0,deepsurv,nacd,random_25,0.0,0.0,0.0270681381225585,0.0294950008392334,0.0322341918945312,0.0282866954803466,0.0284531116485595,0.0281095504760742,0.0283751487731933
0,mtlr,nacd,random_25,0.0,0.0,0.026766300201416,0.02720308303833,0.0317156314849853,0.0281848907470703,0.0282855033874511,0.0279300212860107,0.0283207893371582
0,coxph,support,original,0.0,0.0,0.1021223068237304,0.1058239936828613,0.1269452571868896,0.10414719581604,0.1061007976531982,0.1054184436798095,0.1058878898620605
0,gbsa,support,original,0.0,0.0,0.1022267341613769,0.1040830612182617,0.1240460872650146,0.1049845218658447,0.1061868667602539,0.1058905124664306,0.1064310073852539
0,rsf,support,original,0.0,0.0,0.1024835109710693,0.1044321060180664,0.1222627162933349,0.1051311492919921,0.1056921482086181,0.104480504989624,0.105295181274414
0,deepsurv,support,original,0.0,0.0,0.1006431579589843,0.1021125316619873,0.1226589679718017,0.105137825012207,0.1063764095306396,0.1052582263946533,0.1066572666168212
0,mtlr,support,original,0.0,0.0,0.1013424396514892,0.1034069061279296,0.1244888305664062,0.1059668064117431,0.1071541309356689,0.1059646606445312,0.10701584815979
0,coxph,support,top_5,0.0,0.0,0.1022567749023437,0.1033990383148193,0.1260116100311279,0.106036901473999,0.1069624423980712,0.1053769588470459,0.1066670417785644
0,gbsa,support,top_5,0.0,0.0,0.10150146484375,0.1034002304077148,0.1241271495819091,0.1059041023254394,0.1070363521575927,0.1059298515319824,0.1071546077728271
0,rsf,support,top_5,0.0,0.0,0.1048145294189453,0.1036064624786377,0.123112678527832,0.1062078475952148,0.1068999767303466,0.1060569286346435,0.1065046787261962
0,deepsurv,support,top_5,0.0,0.0,0.1003506183624267,0.1018154621124267,0.1186873912811279,0.1045224666595459,0.1059660911560058,0.1050825119018554,0.106088638305664
0,mtlr,support,top_5,0.0,0.0,0.1009328365325927,0.102482795715332,0.1240596771240234,0.1058757305145263,0.1068074703216552,0.1049790382385253,0.1057825088500976
0,coxph,support,top_10,0.0,0.0,0.1011788845062255,0.103003978729248,0.1244645118713378,0.1046559810638427,0.1056411266326904,0.1047303676605224,0.1062195301055908
